n,%adqui
0.19748653500897667,1
0.4893722194760257,1
0.25815914924825817,1
0.40889114266396215,1
0.5792245093346099,1
0.43380281690140843,1
0.5052656773575873,1
0.5439293598233995,1
0.30976826048694633,1
0.5598399417970171,1
0.2321608040201005,1
0.3723625557206538,1
0.3816478368696611,1
0.40345110928512734,1
0.384764865915274,1
0.37130801687763715,1
0.4625916870415648,1
0.40837260881619075,1
0.3814010651372388,1
0.48341408870667163,1
0.4935354436023183,1
0.36426639621365786,1
0.30714000797766255,1
0.5446171560161197,1
0.4467913458012468,1
0.42122058236936577,1
0.565008025682183,1
0.27660044150110374,1
0.276006272869838,1
0.4523527085804666,1
0.23779351472232577,1
0.3716117749927135,1
0.3012873754152824,1
0.5775902484763245,1
0.46074600355239786,1
0.41678712810483454,1
0.6050821551394727,1
0.48076082203760384,1
0.4155299055613851,1
0.37315056570931243,1
0.5611710827608767,1
0.5998085208233604,1
0.2844404814979938,1
0.5558674901740596,1
0.2617934551636209,1
0.5082914572864322,1
0.3473442873519297,1
0.4401878398418191,1
0.6036036036036037,1
0.5872554204124801,1
0.40487804878048783,1
0.32886951105574586,1
0.49644293226105785,1
0.31121589760862245,1
0.4392744479495268,1
0.3550786230344241,1
0.3637866887143448,1
0.1282051282051282,1
0.2977801840822956,1
0.28580708022085094,1
0.13052076466710613,1
0.4936850968285153,1
0.27822944896115626,1
0.13228109733183013,1
0.5180882841022237,1
0.4128500823723229,1
0.36864837398373984,1
0.4287454323995128,1
0.509963768115942,1
0.85,1
0.44678277697145624,1
0.6410803127221038,1
0.25012357884330205,1
0.177167219327333,1
0.47087561067267947,1
0.23374415639609009,1
0.5153881488286634,1
0.5311622683885457,1
0.5747516989022478,1
0.4088572558323448,1
0.3630188679245283,1
0.18758882046423497,1
0.2090970807875085,1
0.35358682869462954,1
0.33776203129613225,1
0.28471493529206016,1
0.16962220508866616,1
0.3938976377952756,1
0.4184515974632045,1
0.29672447013487474,1
0.3683637946040035,1
0.3656842105263158,1
0.40489208633093526,1
0.13244147157190636,1
0.38294098677845856,1
0.20249052517596103,1
0.2308589195491644,1
0.4192842631661197,1
0.2717574396406513,1
0.6571428571428571,1
0.46036217303822935,1
0.21531375935521013,1
0.6144007579346281,1
0.3503480278422274,1
0.21488716739642977,1
0.2627032520325203,1
0.4734642178594047,1
0.3182901907356948,1
0.4841175695268222,1
0.4859246427024686,1
0.2026482440990213,1
0.3195030473511486,1
0.2295937383525904,1
0.5900111815132315,1
0.25648498979889245,1
0.7241379310344828,1
0.3853738701725555,1
0.3769047619047619,1
0.48977723527616723,1
0.3052849129022734,1
0.4233920524375256,1
0.3487092124230114,1
0.6188826331745344,1
0.5595520868680014,1
0.15011372251705837,1
0.449418399718012,1
0.7445573294629898,1
0.09433962264150944,1
0.5714629451395573,1
0.43732238711714555,1
0.5367714372902045,1
0.4664065151001018,1
0.39019671073847145,1
0.3063569682151589,1
0.5867749419953596,1
0.36898228006899797,1
0.6515074092999489,1
0.4312738632419299,1
0.4822253000923361,1
0.29820725841714035,1
0.23149192033070273,1
0.44337194337194336,1
0.18699532511687209,1
0.29910923581809656,1
0.33049127080795776,1
0.5561238988348963,1
0.47334963325183377,1
0.480863309352518,1
0.22817133443163098,1
0.5837018319646241,1
0.4947526236881559,1
0.37994542974079126,1
0.3578811369509044,1
0.21807580174927113,1
0.49152106885919833,1
0.5075571895424836,1
0.5672761368963901,1
0.43363423604145773,1
0.4693651233712226,1
0.5535888275414096,1
0.3309401709401709,1
0.3603416435826408,1
0.5894080996884735,1
0.4769687964338782,1
0.35891954916439955,1
0.7407407407407407,1
0.4677936461672982,1
0.5649303008070433,1
0.4172564372835416,1
0.5476304451890857,1
0.3728813559322034,1
0.2133065864259445,1
0.46686877436119534,1
0.5941719971570718,1
0.4075446278208151,1
0.41939586645468996,1
0.42780121894045947,1
0.57169373549884,1
0.33150616668742994,1
0.5403993855606759,1
0.6276021588280648,1
0.19810895992796038,1
0.3538509124652026,1
0.6016096579476862,1
0.5049805110437419,1
0.5907399751963621,1
0.4176899462778204,1
0.15529411764705883,1
0.32499684223822156,1
0.6486486486486487,1
0.39502245508982037,1
0.39696860339227713,1
0.5368421052631579,1
0.20612431444241316,1
0.32121986851716583,1
0.40889478924659806,1
0.35664893617021276,1
0.2770199370409234,1
0.38537291817523533,1
0.48913592723597776,1
0.36988918609094384,1
0.31316725978647686,1
0.402801724137931,1
0.2575416479063485,1
0.2900933820544052,1
0.3925564163017851,1
0.5521945432977462,1
0.60698335363378,1
0.365211115120895,1
0.5752895752895753,1
0.38275998418347174,1
0.3282415630550622,1
0.4000252620942276,1
0.5245033112582781,1
0.34425745497490406,1
0.379265818114739,1
0.2737022737022737,1
0.5111156022635408,1
0.5857171039652791,1
0.66,1
0.5227366680446466,1
0.3912506178942165,1
0.3427368421052632,1
0.5713020372010629,1
0.5724239090575725,1
0.18591549295774648,1
0.6921539230384808,1
0.5250245338567223,1
0.4508729192042225,1
0.13157894736842105,1
0.48168421052631577,1
0.2776842105263158,1
0.44441637190500255,1
0.35725885027606363,1
0.5978924015529673,1
0.18375870069605568,1
0.4097011693373755,1
0.31648675171736995,1
0.2801697998787144,1
0.14823133071308253,1
0.22488544236869934,1
0.5261268448344635,1
0.2681669010782935,1
0.4135964236164637,1
0.3712729748127978,1
0.1843207660083782,1
0.4645305375476907,1
0.47180793015642053,1
0.47845953002610964,1
0.47844998022933966,1
0.3237458193979933,1
0.27980922098569155,1
0.24331797235023042,1
0.2977941176470588,1
0.2541930674617965,1
0.299449753837243,1
0.5063013698630137,1
0.3829484902309059,1
0.6879886282871357,1
0.4692581300813008,1
0.3821428571428571,1
0.4671699438202247,1
0.4215898546241881,1
0.35313467492260064,1
0.364572864321608,1
0.5223981900452489,1
0.47928994082840237,1
0.27526467757459094,1
0.43767762890783596,1
0.4478919943154903,1
0.3717357910906298,1
0.34594135146621335,1
0.5370990904739109,1
0.41629547141796586,1
0.418252176717188,1
0.3130857341200972,1
0.30069582504970177,1
0.1924198250728863,1
0.32445718967636217,1
0.49707446808510636,1
0.2858302882663419,1
0.36231369765791344,1
0.22927522501184272,1
0.43765541740674957,1
0.451259328358209,1
0.21187800963081863,1
0.47397476340694006,1
0.2160206718346253,1
0.6537295330503335,1
0.49982238010657193,1
0.3334304867385602,1
0.3773058773058773,1
0.42219711945778027,1
0.3018563357546408,1
0.34651162790697676,1
0.2540599061710574,1
0.3778895199508013,1
0.4742147210501641,1
0.28776082217377763,1
0.35009946007388465,1
0.2640555906506633,1
0.7296190086030315,1
0.5916473317865429,1
0.5056847545219638,1
0.634788884879105,1
0.36308521387672615,1
0.340365682137834,1
0.6342088404868674,1
0.4293208976974643,1
0.22233451237998988,1
0.28737300435413643,1
0.504012227741689,1
0.28584686774942,1
0.4929928371223918,1
0.3212744772651842,1
0.3620614984841923,1
0.42991356632844796,1
0.49985791418016484,1
0.41760299625468167,1
0.3794590356722854,1
0.5981344733773805,1
0.36223327118292936,1
0.5581659719590754,1
0.4473432264241264,1
0.30079491255961843,1
0.3130934532733633,1
0.7450980392156863,1
0.34015461573442474,1
0.5452837279218339,1
0.27939369111020074,1
0.3262481463173505,1
0.37888942077549065,1
0.4081248318536454,1
0.18635755684351316,1
0.4198241891482267,1
0.5546218487394958,1
0.27121414771882896,1
0.3345076060848679,1
0.5532370251471375,1
0.3756154068925572,1
0.4105548037889039,1
0.39912113106610625,1
0.12508884150675195,1
0.3507528786536758,1
0.5587714116952156,1
0.43266287713161344,1
0.5639331519626894,1
0.39050093835715316,1
0.3669064748201439,1
0.4382849718492854,1
0.2889004149377593,1
0.5690954773869347,1
0.2907112320248737,1
0.3572483023324476,1
0.10344827586206896,1
0.34011896893588894,1
0.46866038508807867,1
0.47725682295311406,1
0.4092600248036379,1
0.41949817041296394,1
0.366748595505618,1
0.6029154518950437,1
0.11483967188665176,1
0.381018059566398,1
0.43865293865293864,1
0.4546681824641182,1
0.6520363780150257,1
0.2756892230576441,1
0.4512156615093148,1
0.5736810187992722,1
0.4615205223880597,1
0.26374534931789995,1
0.5900874635568513,1
0.8095238095238095,1
0.538898756660746,1
0.34181888845705405,1
0.5627669627669628,1
0.46998635743519784,1
0.3449357165255566,1
0.19380505825518612,1
0.2706946363522171,1
0.4729226953286482,1
0.32647199617041645,1
0.2934930574462292,1
0.5636363636363636,1
0.3833404164895878,1
0.33130618720253835,1
0.4119220481467329,1
0.5038195707530011,1
0.44045470949115845,1
0.5326127469250839,1
0.6109707686755684,1
0.39767441860465114,1
0.30042412818096137,1
0.37339622641509435,1
0.4581867388362652,1
0.5327241818954526,1
0.28167770419426047,1
0.5066206102475532,1
0.4943820224719101,1
0.25315068493150683,1
0.5542337298810357,1
0.2821334887787817,1
0.7619047619047619,1
0.38245526838966204,1
0.32804358124111793,1
0.5401540154015402,1
0.3400277008310249,1
0.4154118689105403,1
0.6214666120442441,1
0.3612251341964004,1
0.3583501006036217,1
0.4861809045226131,1
0.36357702349869453,1
0.4896381070213424,1
0.5002368545712932,1
0.5094121054155807,1
0.24772628843655262,1
0.30201630201630203,1
0.26142595978062155,1
0.5246315789473684,1
0.466487032670933,1
0.3958910433979686,1
0.3387553912507702,1
0.3262042389210019,1
0.38704156479217605,1
0.48528756130182793,1
0.44881889763779526,1
0.47028365601080596,1
0.2709616295594505,1
0.520973422990714,1
0.45816229870539943,1
0.541466024612092,1
0.2353840275124188,1
0.3667977970102282,1
0.3675880517164512,1
0.5158787441356911,1
0.2467289719626168,1
0.3355395683453237,1
0.288406390823433,1
0.43983025159139133,1
0.3058210251954822,1
0.4483450351053159,1
0.369169776119403,1
0.30903010033444817,1
0.18302828618968386,1
0.5898135516143702,1
0.5130784708249497,1
0.6239922605611093,1
0.5529622980251346,1
0.5024165202108963,1
0.49083944037308463,1
0.3147675012774655,1
0.32857616993030203,1
0.24116930572472595,1
0.20983125458547322,1
0.3373876255949233,1
0.46557437407952873,1
0.4571666204602162,1
0.48285163776493256,1
0.5513915679250482,1
0.4185614849187935,1
0.32634633989035794,1
0.6281690140845071,1
0.32756539235412474,1
0.4474918163319473,1
0.4385450278674098,1
0.5487894350696992,1
0.6336855587576049,1
0.47811352725218864,1
0.38202488202488205,1
0.27689809175801866,1
0.11294462779611295,1
0.19130434782608696,1
0.27848101265822783,1
0.3645472061657033,1
0.2782067782067782,1
0.32785632403515474,1
0.325783378746594,1
0.27282976324689967,1
0.3374417967680088,1
0.5466479137365213,1
0.20754716981132076,1
0.3393825615352524,1
0.12169637369391519,1
0.4936145510835913,1
0.5187368421052632,1
0.457572846621838,1
0.47674011892270024,1
0.27341618672324947,1
0.49425138870946905,1
0.28157628831256315,1
0.3537779850746269,1
0.3109062980030722,1
0.4915962801808719,1
0.4423168980373384,1
0.6423574676460301,1
0.36126783936276136,1
0.0714749837556855,1
0.08695652173913043,1
0.2825040128410915,1
0.42740671056757606,1
0.6031567080045096,1
0.1622618315918869,1
0.5058887975897014,1
0.3077901430842607,1
0.2500676589986468,1
0.3109225413402959,1
0.3645764937623112,1
0.4499747347145023,1
0.5845682166581502,1
0.4488005728607232,1
0.27214978268137746,1
0.6146848602988954,1
0.5233445224290509,1
0.40558802045288533,1
0.21154741580009312,1
0.517118037812979,1
0.36185489902767387,1
0.3679218967921897,1
0.48412925364598225,1
0.30651945320715035,1
0.5421965317919075,1
0.3560693641618497,1
0.3689899366380917,1
0.35691318327974275,1
0.05555555555555555,1
0.4788184998056743,1
0.3919053964023984,1
0.4475963620614985,1
0.39791183294663574,1
0.48133848133848134,1
0.4467991169977925,1
0.48489989820156093,1
0.6079447322970639,1
0.37738853503184716,1
0.22090962787950383,1
0.6003411028993746,1
0.3313441318556408,1
0.3635737253100597,1
0.42499319357473453,1
0.3304130162703379,1
0.2295140971805639,1
0.4063538205980066,1
0.6211764705882353,1
0.4756142280894756,1
0.3860873480414228,1
0.5641442026632023,1
0.22867042009527935,1
0.5698041692987997,1
0.6128482092097783,1
0.6727272727272727,1
0.2501136880400182,1
0.23667481662591688,1
0.5031203566121842,1
0.18956438487314506,1
0.43770724774988157,1
0.6258722069776558,1
0.24990526714664646,1
0.4611215834118756,1
0.392521608417888,1
0.4817948330563529,1
0.5226639655609014,1
0.5919282511210763,1
0.35830704521556256,1
0.25014212620807275,1
0.38494770350159163,1
0.338163174320107,1
0.3008830022075055,1
0.4314264759809314,1
0.4212181870174435,1
0.36728538283062645,1
0.49174917491749176,1
0.547995958235096,1
0.47458363504706735,1
0.42447835565244474,1
0.41755634638196915,1
0.21963394342762063,1
0.4601226993865031,1
0.34257246376811595,1
0.18583495776478232,1
0.5336122733612273,1
0.1284939507717981,1
0.45305855413804386,1
0.36013095671153145,1
0.3583071203889048,1
0.22073578595317725,1
0.37224409448818896,1
0.3243210028265946,1
0.3585144927536232,1
0.34543670264965654,1
0.34010436079016027,1
0.4275092936802974,1
0.2812992125984252,1
0.335934848998982,1
0.5407191961924908,1
0.5110663983903421,1
0.3987907465825447,1
0.46737518536826494,1
0.3139727846000664,1
0.6046938027136047,1
0.24456796361798888,1
0.49392488954344627,1
0.4462787550744249,1
0.28056556695314666,1
0.4069717400659877,1
0.39084814922763045,1
0.44677919393730625,1
0.44184514003294895,1
0.40604801477377656,1
0.4712569015914258,1
0.23540856031128404,1
0.47271599834642414,1
0.18245050829320492,1
0.44139356362562737,1
0.4437110377704437,1
0.45782714335300245,1
0.3770396753085397,1
0.4945625308947108,1
0.546975546975547,1
0.6542274052478134,1
0.6879210779595765,1
0.4939692222376265,1
0.3388338833883388,1
0.47151071615263984,1
0.38673883626522326,1
0.4747591522157996,1
0.312588803637397,1
0.3912565905096661,1
0.3266546600630347,1
0.0967741935483871,1
0.42164599774520856,1
0.30480591497227355,1
0.4735042735042735,1
0.3864967275232518,1
0.3055936856554564,1
0.28828257191201356,1
0.25652985074626866,1
0.19416157501697218,1
0.42246278755074423,1
0.4704112337011033,1
0.32152650822669104,1
0.3013698630136986,1
0.3361908311591502,1
0.4999401699174345,1
0.6261869065467266,1
0.35178947368421054,1
0.4938373048479869,1
0.2906372934697089,1
0.5129361034888279,1
0.3315268614514609,1
0.23425022182786157,1
0.5826137017846862,1
0.5571059431524548,1
0.629535002554931,1
0.21515892420537897,1
0.31064670996893534,1
0.5860948667966212,1
0.5396378269617707,1
0.2956820131541321,1
0.34203578762100323,1
0.21226740179186768,1
0.47246558197747185,1
0.22145088510933703,1
0.32394976180164575,1
0.32586978987254567,1
0.4851801953519704,1
0.504809794490599,1
0.2981029810298103,1
0.1980104216011369,1
0.2679658952496955,1
0.37640702386312475,1
0.31262687779131143,1
0.2054405196914332,1
0.32623264719961703,1
0.35409758408337283,1
0.3768296480847088,1
0.47772459499263625,1
0.42984014209591476,1
0.3751522533495737,1
0.5018095987411487,1
0.2808137215795772,1
0.33897031191281474,1
0.4816666666666667,1
0.34082687338501294,1
0.277602523659306,1
0.32778330019880714,1
0.3635826771653543,1
0.5393359258151361,1
0.49247743229689067,1
0.4523730501161633,1
0.043478260869565216,1
0.5257662512630515,1
0.2858689767190038,1
0.39860529986053,1
0.35109906654622103,1
0.29040774420651216,1
0.6123557365919892,1
0.453954910202522,1
0.34439060752888556,1
0.41367521367521365,1
0.5087291920422249,1
0.24452677669248907,1
0.30917608156516946,1
0.52617409512414,1
0.6334984241332733,1
0.5375375375375375,1
0.4327127659574468,1
0.3954113269946259,1
0.4320915224405984,1
0.2685382972230699,1
0.6202105263157894,1
0.2949526813880126,1
0.1930594335859593,1
0.46960556844547563,1
0.5048873778155546,1
0.3061630218687873,1
0.21801224132905858,1
0.36854700854700856,1
0.4273730684326711,1
0.4971803547626371,1
0.4476467477525119,1
0.4269911504424779,1
0.1266551525618883,1
0.26348255199154036,1
0.4688679245283019,1
0.10007581501137225,1
0.5110176282051282,1
0.2645386969829471,1
0.2872579918955426,1
0.2829581993569132,1
0.29229406554472986,1
0.2979683972911964,1
0.29229287090558764,1
0.23609149957639086,1
0.4470488562552951,1
0.5838035180882841,1
0.5342744672186779,1
0.27219300958861736,1
0.5396014307613695,1
0.5315770479971129,1
0.36688668866886687,1
0.3418589100635239,1
0.3217806041335453,1
0.3885135135135135,1
0.27190533173780085,1
0.3382401046777887,1
0.4119592174152659,1
0.5118984664198837,1
0.39276602131172145,1
0.4300892477688058,1
0.38015158692562767,1
0.40367239871757504,1
0.5591973244147157,1
0.25008119519324457,1
0.1482105263157895,1
0.3281237728736354,1
0.2879779538408543,1
0.6407300672430355,1
0.4055714870954527,1
0.4914740431981811,1
0.36255767963085034,1
0.39564256394063785,1
0.2890164677443723,1
0.32724181895452614,1
0.44449122807017544,1
0.39882473173224325,1
0.44641117245859047,1
0.407717618905175,1
0.7169811320754716,1
0.2974190905366653,1
0.676923076923077,1
0.39831578947368423,1
0.4260981912144703,1
0.36508463325589113,1
0.3542784970003158,1
0.324468085106383,1
0.4791431792559188,1
0.5117726657645467,1
0.26459372249926666,1
0.37238632592100895,1
0.24763619990995048,1
0.47645799892990903,1
0.14715719063545152,1
0.33137455288707207,1
0.4236896197327852,1
0.18046234153616703,1
0.40445089501693277,1
0.6114971572962729,1
0.4097584083372809,1
0.42877030162412993,1
0.5836096636665088,1
0.4140954855472556,1
0.4464068209500609,1
0.330635838150289,1
0.4349545274812179,1
0.5106434446057088,1
0.43454294901240237,1
0.48618348334122846,1
0.481563626282229,1
0.34500784108729743,1
0.26630637346254193,1
0.2688192586931601,1
0.4613672496025437,1
0.3767710049423394,1
0.6208287495416208,1
0.607471575527883,1
0.4783821478382148,1
0.5156305506216696,1
0.29941231054747913,1
0.38719866348199483,1
0.5961538461538461,1
0.2636660956237346,1
0.33326216908625106,1
0.4598735408560311,1
0.40261569416498993,1
0.21319418561311965,1
0.12707581227436823,1
0.36102564102564105,1
0.47057699656094765,1
0.32326032714166897,1
0.3664317745035234,1
0.26204656199242016,1
0.4556288962229556,1
0.5468006345848757,1
0.24719101123595505,1
0.5353130016051364,1
0.3119315141787052,1
0.3510171519744715,1
0.25824175824175827,1
0.4821025475653015,1
0.5454443885816435,1
0.395075421472937,1
0.34442993907745867,1
0.4883671742808799,1
0.6222839818089945,1
0.3782957585021016,1
0.29685157421289354,1
0.3605159597726279,1
0.38589928057553957,1
0.27631009094846254,1
0.3479714667855551,1
0.3731052704769851,1
0.35938189845474616,1
0.3584691170898067,1
0.4107669616519174,1
0.6481481481481481,1
0.551276102088167,1
0.47666365552544415,1
0.4417218543046358,1
0.23395672900623396,1
0.3496520874751491,1
0.6493202062822316,1
0.508586207933596,1
0.3368759268413248,1
0.29207688701359585,1
0.5170521364170914,1
0.5921650926897517,1
0.48332491157150076,1
0.39047461002323264,1
0.5856683509416628,1
0.4362460989745876,1
0.487149070778964,1
0.4097712510590229,1
0.523532522474881,1
0.35518945634266885,1
0.414321608040201,1
0.38108985925658606,1
0.5653809971777987,1
0.3545323741007194,1
0.5028933590520804,1
0.34109149277688605,1
0.2875065342394145,1
0.5355994487827285,1
0.3462906504065041,1
0.4586621570838031,1
0.5727163461538461,1
0.49982511367611054,1
0.42550309597523217,1
0.4573817292006525,1
0.32009699909063355,1
0.3251231527093596,1
0.3519461622408148,1
0.18930547019053473,1
0.41041854862993077,1
0.5801507537688442,1
0.33911368015414256,1
0.4769786910197869,1
0.3834785903751421,1
0.5147902869757175,1
0.44563133388112847,1
0.29424877396344185,1
0.18658442559753277,1
0.4010791366906475,1
0.2811292719167905,1
0.3907637655417407,1
0.3560337178349601,1
0.20010106114199092,1
0.43493530499075783,1
0.316859644168314,1
0.34738009426115884,1
0.5387306346826587,1
0.6194945848375452,1
0.25835591689250226,1
0.5106584557081951,1
0.3732253771073647,1
0.2114029468289558,1
0.5998346424142208,1
0.158624514697726,1
0.36440402728158494,1
0.31831335262505167,1
0.40638082864154756,1
0.20011370096645822,1
0.5737445630684065,1
0.6084818684695759,1
0.46855509355509356,1
0.19180018850141375,1
0.43691110200737404,1
0.37640449438202245,1
0.39373232799245994,1
0.393389662027833,1
0.46684350132625996,1
0.3250448028673835,1
0.40171858216971,1
0.5002707092582567,1
0.363761625904237,1
0.35567531155271137,1
0.1765380206343141,1
0.3914332784184514,1
0.40121677873839257,1
0.10613370089593384,1
0.6504927975739196,1
0.7526826775677057,1
0.5661971830985916,1
0.1987353206865402,1
0.2957690786872281,1
0.5296950240770465,1
0.4311639549436796,1
0.2189938122141512,1
0.4412041392285983,1
0.28074245939675174,1
0.5227367542761786,1
0.37606837606837606,1
0.5168574079802042,1
0.2030323005932762,1
0.4697343193645577,1
0.5604547020323803,1
0.3932038834951456,1
0.4081484176064023,1
0.2846580406654344,1
0.2636587945012337,1
0.5674347158218126,1
0.5933368588048652,1
0.5399933620975772,1
0.5554152194505841,1
0.4053312426499412,1
0.454031465093412,1
0.16238559196929436,1
0.11538461538461539,1
0.32575370464997444,1
0.4784972812654474,1
0.34939148073022314,1
0.4763765541740675,1
0.1388888888888889,1
0.30387273019444,1
0.5744825246012895,1
0.2792173453199365,1
0.5055050263283868,1
0.4509877003354454,1
0.4254958877600387,1
0.4189234369775995,1
0.5445238095238095,1
0.49022282855843563,1
0.324672256997756,1
0.619099177132958,1
0.3709046454767726,1
0.6125838926174496,1
0.2878639188747138,1
0.2035466461063994,1
0.3420132141469102,1
0.4415620641562064,1
0.2479595802565099,1
0.4532617904546738,1
0.40301624129930397,1
0.5050201961915753,1
0.3907863383637808,1
0.5600272851296043,1
0.3789004457652303,1
0.5330330330330331,1
0.5351665785298784,1
